date,time,temperature,humidity,light,rainfall_5min,rainfall_1hour,wind_speed,wind_direction,atmospheric_pressure
2024/09/05,07:39,26.2,90,27573,0,,0,southwest,975
2024/09/05,07:44,27.2,90,31102,0,,0,southwest,975
2024/09/05,07:49,27.8,90,29926,0,,0,west,975
2024/09/05,07:54,28.4,90,36329,0,,0,west,975
2024/09/05,07:59,26.5,87.2,37766,0,,0,northwest,975
2024/09/05,08:04,25.8,90,38551,0,0,0,northwest,975
2024/09/05,08:09,25.8,88.5,42601,0,,0,northwest,975
2024/09/05,08:14,27,88.2,47959,0,,0,northwest,975
2024/09/05,08:19,27.3,85,47175,0,,0,northwest,975
2024/09/05,08:24,27.5,80.3,47306,0,,0,northwest,975
2024/09/05,08:29,28.5,77.2,54493,0,,0,northwest,975
2024/09/05,08:34,27.3,80.9,51226,0,,0,northwest,975
2024/09/05,08:39,28,78.8,45476,0,,0,northwest,975
2024/09/05,08:44,28.3,77.8,52272,0,,0,northwest,975
2024/09/05,08:49,28.4,79,58153,0,,0,northwest,975
2024/09/05,08:54,27.5,84.9,9017,0,,0,northwest,975
2024/09/05,09:04,28.3,78,64948,0,0,0,northwest,975
2024/09/05,09:09,28.1,82.2,10715,0,,0,northwest,975
2024/09/05,09:14,27.8,80.7,11891,0,,0,northwest,975
2024/09/05,09:19,29,77.8,10977,0,,0,northwest,975
2024/09/05,09:19,29,77.8,10977,0,,0,northwest,975
2024/09/05,09:24,28.5,84.3,61550,0,,0,northwest,975
2024/09/05,09:29,29.4,77.9,75271,0,,0,northwest,975
2024/09/05,09:34,29.3,80.3,77624,0,,0,north,975
2024/09/05,09:39,29.6,80,12676,0,,0,north,975
2024/09/05,09:44,29,82.1,79453,0,,0,north,975
2024/09/05,09:44,29,82.1,79453,0,,0,north,975
2024/09/05,09:49,28.9,79.7,12153,0,,0,north,975
2024/09/05,09:54,30.1,81.1,12022,0,,0,north,975
2024/09/05,09:59,29.1,81.7,13460,0,,0,east,975
2024/09/05,10:04,29.7,85.4,89254,0,0,0,east,975
2024/09/05,10:09,29.5,80.8,90299,0,,0,north,974
2024/09/05,10:14,29,79.1,79192,0,,0,northwest,974
2024/09/05,10:19,29.5,87.5,72135,0,,0,north,974
2024/09/05,10:24,29.6,78,89516,0,,0,north,974
2024/09/05,10:29,30.4,83.6,88078,0,,0,east,974
2024/09/05,10:34,29,77,13982,0,,0,northwest,974
2024/09/05,10:39,30.6,80.1,13591,0,,0,north,974
2024/09/05,10:44,30.2,78.4,15028,0,,0,northwest,974
2024/09/05,10:49,29.6,76.7,12415,0,,0,north,974
2024/09/05,10:54,30.3,81.3,12676,0,,0,north,974
2024/09/05,10:59,30.9,72.4,17249,0,,0,north,974
2024/09/05,11:04,29.9,70.3,16073,0,0,0,north,974
2024/09/05,11:09,29.8,74.1,86902,0,,0,north,974
2024/09/05,11:14,29.7,76.5,13198,0,,0,northwest,974
2024/09/05,11:19,29.8,73.1,33323,0,,0,north,974
2024/09/05,11:34,29.9,68.9,14767,0,,0,north,974
2024/09/05,11:39,30.6,71,14505,0,,0,northwest,974
2024/09/05,11:44,29.7,69.8,80891,0,,0,west,974
2024/09/05,11:49,29.7,72.1,79584,0,,0,northwest,974
2024/09/05,11:54,30.3,79.8,13721,0,,0,northwest,974
2024/09/05,11:59,30.3,70,13721,0,,0,west,974
2024/09/05,12:04,30.4,75,20386,0,0,0,northwest,974
2024/09/05,12:09,30.4,70.6,15812,0,,0,northwest,974
2024/09/05,12:24,30.8,70.3,47045,0,,0,northwest,974
2024/09/05,12:29,30.6,70.8,15812,0,,0,northwest,973
2024/09/05,12:34,30.1,70.4,35545,0,,0,north,973
2024/09/05,12:44,30.4,73.5,13982,0,,0,north,973
2024/09/05,12:49,30.4,72.1,15028,0,,0,north,973
2024/09/05,12:54,30.6,67.3,16727,0,,0,north,973
2024/09/05,12:59,30.3,74.6,86249,0,,0,north,973
2024/09/05,13:04,31.6,68.3,18687,0,0,0,northwest,973
2024/09/05,13:09,30.3,71.6,87556,0,,0,northwest,973
2024/09/05,13:14,30.3,74.7,87947,0,,0,northwest,973
2024/09/05,13:19,30.6,73.1,83112,0,,0,northwest,973
2024/09/05,13:29,30.9,71.1,87425,0,,0,northwest,973
2024/09/05,13:34,31.2,71.7,80368,0,,0,northwest,973
2024/09/05,13:39,31.7,74.5,60113,0,,0,northwest,973
2024/09/05,13:44,30.5,75.3,21823,0,,0,northwest,973
2024/09/05,14:09,29.4,80.8,16335,0,0,0,northwest,973
2024/09/05,14:14,29,81.7,42863,0,,0,north,973
2024/09/05,14:19,28.6,85.2,15943,0,,0.1,northwest,973
2024/09/05,14:24,28.5,84.1,22216,0,,0.1,northwest,973
2024/09/05,14:29,28.4,84.6,27181,0,,0,northwest,973
2024/09/05,14:34,28.5,84.2,15812,0,,0.2,north,973
2024/09/05,14:39,29.3,81,19340,0,,0,northwest,973
2024/09/05,14:49,28.8,81.6,16858,0,,0,northwest,973
2024/09/05,15:09,29.4,80.3,44170,0,0,0,northwest,973
2024/09/05,15:14,29.4,78.2,17511,0,,0,northwest,973
2024/09/05,15:14,29.4,78.2,17511,0,,0,northwest,973
2024/09/05,15:24,28.4,83.1,34499,0,,0,northwest,973
2024/09/05,15:29,27.9,85.5,9148,0,,0,northwest,973
2024/09/05,15:34,27.9,86.9,10193,0,,0,northwest,973
2024/09/05,15:49,28.4,83.1,23130,0,,0,north,973
2024/09/05,16:04,27.3,85.5,5357,0,0,0,northwest,973
2024/09/05,16:09,27.4,83.7,4704,0,,0,northwest,973
2024/09/05,16:14,27.2,86.9,5096,0,,0,northwest,973
2024/09/05,16:19,27.6,85.5,3920,0,,0,northwest,973
2024/09/05,16:24,27.3,86.6,3397,0,,0,northwest,973
2024/09/05,16:49,27.5,90,2744,0,,0,northwest,974
2024/09/05,16:54,27.3,90,2221,0,,0,northwest,974
2024/09/05,16:59,26.8,90,1437,0,,0,northwest,974
2024/09/05,17:04,26.6,90,1176,0,0,0,west,974
2024/09/05,17:09,26.3,90,914,0,,0,west,974
2024/09/05,17:14,26.2,90,653,0,,0,west,974
2024/09/05,17:39,25.3,90,261,0,,0,west,974
2024/09/05,17:44,25,90,130,0,,0,west,974
2024/09/05,17:49,24.8,90,0,0,,0,west,974
2024/09/05,17:54,24.6,90,0,0,,0,west,974
2024/09/05,17:59,24.6,90,0,0,,0,west,974
2024/09/05,18:04,24.5,90,0,0,0,0,west,974
2024/09/05,18:29,24,90,0,0,,0,west,974
2024/09/05,18:34,24,90,0,0,,0,west,974
2024/09/05,18:39,24,90,0,0,,0,west,974
2024/09/05,18:44,23.8,90,,0,,0,west,974
2024/09/05,18:49,23.8,90,,0,,0,west,974
2024/09/05,18:54,23.9,90,,0,,0,southwest,974
2024/09/05,18:59,23.9,90,,0,,0,southwest,974
2024/09/05,19:39,23.5,90,,0,0,0,southwest,974
2024/09/05,19:44,23.6,90,,0,,0,southwest,975
2024/09/05,19:49,23.6,90,,0,,0,southwest,974
2024/09/05,19:54,23.6,90,,0,,0,west,975
2024/09/05,19:59,23.4,90,,0,,0,west,975
2024/09/05,20:04,23.4,90,,0,0,0,southwest,975
2024/09/05,20:09,23.4,90,,0,,0,southwest,975
2024/09/05,20:14,23.4,90,,0,,0,southwest,975
2024/09/05,20:19,23.3,90,,0,,0,northwest,975
2024/09/05,20:39,23.3,90,,0,,0,southwest,975
2024/09/05,20:44,23.2,90,,0,,0,southwest,975
2024/09/05,20:49,23.2,90,,0,,0,southwest,974
2024/09/05,21:04,23.1,90,,0,0,0,southwest,975
2024/09/05,21:09,23.1,90,,0,,0,southwest,975
2024/09/05,21:14,23,90,,0,,0,southwest,974
2024/09/05,21:19,23.1,90,,0,,0,southwest,974
2024/09/05,21:34,23.2,90,,0,,0,south,974
2024/09/05,21:44,23.1,90,,0,,0,south,974
2024/09/05,21:49,23.2,90,,0,,0,south,974
2024/09/05,21:54,23.2,90,,0,,0,south,974
2024/09/05,21:59,23.1,90,,0,,0,south,974
2024/09/05,22:04,23.2,90,,0,0,0,south,974
2024/09/05,22:14,23.3,90,,0,,0,south,974
2024/09/05,22:19,23,90,,0,,0,south,974
2024/09/05,22:29,22.9,90,,0,,0,south,974
2024/09/05,22:34,22.8,90,,0,,0,south,974
2024/09/05,22:39,22.9,90,,0,,0,south,974
2024/09/05,22:43,23,90,,0,,0,south,974
2024/09/05,22:48,23.2,90,,0,,0,south,974
2024/09/05,23:08,23,90,,0,0,0,south,974
2024/09/05,23:13,22.9,90,,0,,0,south,974
2024/09/05,23:18,23,90,,0,,0,south,974
2024/09/05,23:23,23,90,,0,,0,south,974
2024/09/05,23:28,23,90,,0,,0,south,974
2024/09/05,23:43,22.7,90,,0,,0,south,974
2024/09/05,23:48,22.5,90,,0,,0,south,974
2024/09/05,23:53,22.6,90,,0,,0,south,974
2024/09/05,23:58,22.4,90,,0,,0,south,974
2024/09/06,00:13,22.5,90,,0,0,0,south,974
2024/09/06,00:18,22.5,90,,0,,0,south,974
2024/09/06,00:23,22.3,90,,0,,0,south,974
2024/09/06,00:28,22.2,90,,0,,0,south,974
2024/09/06,00:33,22.2,90,,0,,0,south,974
2024/09/06,00:38,22.1,90,,0,,0,south,974
2024/09/06,00:43,22,90,,0,,0,south,974
2024/09/06,00:48,21.9,90,,0,,0,south,974
2024/09/06,01:23,21.9,90,,0,0,0,southwest,975
2024/09/06,01:28,22.1,90,,0,,0,southwest,975
2024/09/06,01:33,22.2,90,,0,,0,southwest,975
2024/09/06,01:38,22,90,,0,,0,southwest,975
2024/09/06,01:43,21.8,90,,0,,0,southwest,975
2024/09/06,01:48,21.5,90,,0,,0,southwest,975
2024/09/06,01:53,21.4,90,,0,,0,southwest,975
2024/09/06,02:23,21.5,90,,0,0,0,west,975
2024/09/06,02:28,21.5,90,,0,,0,west,975
2024/09/06,02:33,21.5,90,,0,,0,west,975
2024/09/06,02:38,21.6,90,,0,,0,southwest,975
2024/09/06,02:53,21.7,90,,0,,0,southwest,975
2024/09/06,02:58,21.7,90,,0,,0,southwest,975
2024/09/06,03:03,21.8,90,,0,0,0,southwest,975
2024/09/06,03:08,21.9,90,,0,,0,southwest,975
2024/09/06,03:48,21.6,90,,0,,0,southwest,975
2024/09/06,03:53,21.4,90,,0,,0,southwest,975
2024/09/06,03:58,21.2,90,,0,,0,southwest,975
2024/09/06,04:03,21.3,90,,0,0,0,southwest,975
2024/09/06,04:08,21.4,90,,0,,0,southwest,975
2024/09/06,04:13,21.6,90,,0,,0,southwest,975
2024/09/06,04:33,21.7,90,,0,,0,south,975
2024/09/06,04:38,21.8,90,,0,,0,south,975
2024/09/06,04:43,22,90,0,0,,0,south,975
2024/09/06,04:48,21.9,90,0,0,,0,south,975
2024/09/06,04:53,21.7,90,0,0,,0,south,976
2024/09/06,04:58,21.9,90,0,0,,0,south,976
2024/09/06,05:13,21.8,90,0,0,0,0,south,976
2024/09/06,05:18,22,90,0,0,,0,south,976
2024/09/06,05:23,21.8,90,0,0,,0,south,976
2024/09/06,05:28,21.9,90,130,0,,0,south,976
2024/09/06,05:33,21.9,90,130,0,,0,south,976
2024/09/06,06:08,22.8,90,914,0,0,0,south,977
2024/09/06,06:13,22.8,90,1307,0,,0,south,977
2024/09/06,06:18,23.1,90,1699,0,,0,south,977
2024/09/06,06:23,23.1,90,1960,0,,0,southeast,977
2024/09/06,06:43,24.1,90,3005,0,,0,east,977
2024/09/06,06:48,24.2,90,3005,0,,0,west,977
2024/09/06,06:53,24.7,90,4574,0,,0,southwest,977
2024/09/06,06:58,24.9,90,3136,0,,0,southwest,977
2024/09/06,07:13,24.8,90,3790,0,0,0,west,977
2024/09/06,07:18,25,90,5357,0,,0,southwest,977
2024/09/06,07:23,25.2,90,3397,0,,0,southwest,977
2024/09/06,07:28,25.1,90,4051,0,,0,southwest,977
2024/09/06,07:33,25.1,90,4312,0,,0,southwest,977
2024/09/06,07:38,25.2,90,4312,0,,0,southwest,977
2024/09/06,07:48,25.1,90,3920,0,,0,southwest,977
2024/09/06,07:53,26.7,90,35675,0,,0,southwest,977
2024/09/06,07:58,26.2,90,40118,0,,0,southwest,977
2024/09/06,08:03,27.2,88.6,38942,0,0,0,southwest,977
2024/09/06,08:08,27.7,86.3,47045,0,,0,southwest,977
2024/09/06,08:13,27,85.6,8102,0,,0,west,977
2024/09/06,08:18,26.8,89.9,47698,0,,0,west,977
2024/09/06,08:23,26.7,89.3,51095,0,,0,west,977
2024/09/06,08:28,26.2,90,32800,0,,0,west,977
2024/09/06,08:33,26.6,89.4,9670,0,,0,west,977
2024/09/06,08:38,27.7,82.6,7579,0,,0,southwest,977
2024/09/06,08:43,27.6,84.7,57629,0,,0,southwest,977
2024/09/06,08:48,27.6,90,10062,0,,0,west,977
2024/09/06,08:53,28.3,84.5,10585,0,,0,west,978
2024/09/06,09:08,26.7,89.1,11761,0,0,0,southwest,977
2024/09/06,09:13,27.9,82.6,15943,0,,0,southwest,978
2024/09/06,09:18,27.2,82.5,41948,0,,0,west,978
2024/09/06,09:23,27.4,86.4,8624,0,,0,west,977
2024/09/06,09:28,28.4,84,78408,0,,0,west,978
2024/09/06,09:48,28.7,80.5,15551,0,,0,southwest,978
2024/09/06,10:03,29.3,73.8,21170,0,0,0,west,978
2024/09/06,10:08,27.7,79.9,12153,0,,0,west,978
2024/09/06,10:13,28.6,80.5,13852,0,,0,west,978
2024/09/06,10:18,27.1,82.4,11500,0,,0,west,978
2024/09/06,10:23,28,78,9801,0,,0,west,978
2024/09/06,10:28,28.8,81.3,13460,0,,0,west,978
2024/09/06,10:48,28.2,75.8,14244,0,,0,west,978
2024/09/06,10:53,29.4,72.3,19602,0,,0,west,978
2024/09/06,10:58,30.1,74.8,26659,0,,0,southwest,978
2024/09/06,11:03,28.1,77.9,16858,0,0,0,west,978
2024/09/06,11:08,28.5,75,11891,0,,0,southwest,978
2024/09/06,11:13,28.4,81.6,15943,0,,0,west,978
2024/09/06,11:28,29.3,76.9,13982,0,,0,southwest,978
2024/09/06,11:33,27.3,84,12284,0,,0,west,978
2024/09/06,11:38,27.9,85,12284,0,,0,west,978
2024/09/06,12:03,29.7,82.9,15682,0,0,0,west,977
2024/09/06,12:08,29.7,75.6,15289,0,,0,west,977
2024/09/06,12:13,28.9,77.1,11891,0,,0,west,977
2024/09/06,12:18,29.2,81.9,16858,0,,0,west,977
2024/09/06,12:23,29.6,78.8,58153,0,,0,west,977
2024/09/06,12:33,29.5,77.4,34499,0,,0,southwest,977
2024/09/06,12:38,29.5,78.6,16858,0,,0,west,977
2024/09/06,12:43,29.8,76.3,18687,0,,0,west,977
2024/09/06,12:48,29.6,75.6,64687,0,,0,west,977
2024/09/06,12:58,28.9,80.4,44954,0,,0,west,977
2024/09/06,13:03,29.8,80.9,58022,0,0,0,west,977
2024/09/06,13:08,28.8,86,55016,0,,0,northwest,977
2024/09/06,13:13,28.4,85.1,19471,0,,0,north,977
2024/09/06,13:18,29.2,81.1,15943,0,,0,west,977
2024/09/06,13:23,29.7,82.4,15682,0,,0,north,977
2024/09/06,13:28,29.8,79.3,70567,0,,0,northwest,977
2024/09/06,13:33,30,75.8,17119,0,,0,east,977
2024/09/06,13:43,28.2,84.7,21692,0,,0,northwest,977
2024/09/06,13:48,29.4,74.1,59067,0,,0,northwest,977
2024/09/06,13:53,28.5,82.2,57368,0,,0,northwest,977
2024/09/06,13:58,29.3,79.4,75402,0,,0,north,977
2024/09/06,14:03,29.8,74.1,72658,0,0,0,northwest,977
2024/09/06,14:08,30.5,73.4,79584,0,,0,northwest,977
2024/09/06,14:13,30.1,78.1,62857,0,,0,northwest,977
2024/09/06,14:18,30.8,77.6,67169,0,,0,northwest,977
2024/09/06,14:23,30.2,76.8,65340,0,,0,north,977
2024/09/06,14:28,31,76.2,72397,0,,0,north,977
2024/09/06,14:33,29.4,81.6,57760,0,,0,northwest,977
2024/09/06,14:38,29.4,82.8,52272,0,,0,north,977
2024/09/06,14:43,28.5,84.3,53579,0,,0,north,977
2024/09/06,14:48,29.5,82.9,51357,0,,0,north,977
2024/09/06,14:53,29.6,81.7,16335,0,,0,north,977
2024/09/06,14:58,30.9,75.4,57238,0,,0,north,977
2024/09/06,14:58,30.9,75.4,57238,0,,0,north,977
2024/09/06,15:03,32,74.6,51488,0,0,0,north,977
2024/09/06,15:08,30.5,77.2,11108,0,,0,north,977
2024/09/06,15:13,30.1,78.1,54232,0,,0,north,977
2024/09/06,15:23,27.8,85.6,10193,0,,0,north,977
2024/09/06,15:28,30.4,78,27573,0,,0,north,977
2024/09/06,15:33,29.4,77.7,46130,0,,0,north,977
2024/09/06,15:38,30.5,74.2,36460,0,,0,northeast,977
2024/09/06,15:43,29,79.2,20778,0,,0,northeast,977
2024/09/06,15:48,31.4,71.8,33715,0,,0,north,977
2024/09/06,15:53,28,84.6,5357,0,,0,northwest,977
2024/09/06,15:58,27.2,83.8,5096,0,,0,northwest,977
2024/09/06,16:23,27.3,87.1,2875,0,0,0,north,978
2024/09/06,16:43,26.3,90,2090,0,,0,north,978
2024/09/06,16:48,26.5,90,11108,0,,0,north,978
2024/09/06,16:53,28.1,85,11761,0,,0,north,978
2024/09/06,16:58,27.5,86.4,5357,0,,0,north,978
2024/09/06,17:03,28.1,84.6,5096,0,0,0,northwest,978
2024/09/06,17:08,28,83.8,5488,0,,0,northwest,978
2024/09/06,17:13,27.1,90,2744,0,,0,northwest,978
2024/09/06,17:18,26.8,89.3,1960,0,,0,northwest,978
2024/09/06,17:38,25.1,90,261,0,,0,west,978
2024/09/06,17:43,24.6,90,130,0,,0,west,978
2024/09/06,17:48,24.1,90,130,0,,0,west,978
2024/09/06,17:53,23.8,90,130,0,,0,west,978
2024/09/06,17:58,23.6,90,0,0,,0,west,978
2024/09/06,18:08,23.2,90,0,0,0,0,west,978
2024/09/06,18:13,23,90,0,0,,0,west,978
2024/09/06,18:18,22.8,90,0,0,,0,southwest,978
2024/09/06,18:23,22.7,90,0,0,,0,north,978
2024/09/06,18:28,22.7,90,0,0,,0,southwest,978
2024/09/06,18:33,22.5,90,0,0,,0,southwest,978
2024/09/06,18:38,22.4,90,0,0,,0,southwest,978
2024/09/06,18:43,22.4,90,0,0,,0,west,978
2024/09/06,19:07,21.9,90,,0,0,0,southwest,978
2024/09/06,19:12,21.9,90,,0,,0,southwest,978
2024/09/06,19:17,22,90,,0,,0,southwest,978
2024/09/06,19:22,21.8,90,,0,,0,southwest,979
2024/09/06,19:27,21.9,90,,0,,0,south,979
2024/09/06,19:52,21.9,90,,0,,0,southwest,979
2024/09/06,19:57,22,90,,0,,0,southwest,979
2024/09/06,20:02,21.9,90,,0,0,0,south,979
2024/09/06,20:07,22,90,,0,,0,west,979
2024/09/06,20:32,21.5,90,,0,,0,southwest,979
2024/09/06,20:37,21.4,90,,0,,0,southwest,979
2024/09/06,20:42,21.4,90,,0,,0,southwest,979
2024/09/06,20:47,21.5,90,,0,,0,southwest,979
2024/09/06,21:12,21.8,90,,0,0,0,south,979
2024/09/06,21:17,21.7,90,,0,,0,south,979
2024/09/06,21:22,21.8,90,,0,,0,southwest,979
2024/09/06,21:27,21.8,90,,0,,0,southwest,979
2024/09/06,21:32,21.6,90,,0,,0,west,979
2024/09/06,21:37,21.3,90,,0,,0,west,979
2024/09/06,21:42,21.3,90,,0,,0,west,979
2024/09/06,21:47,21.2,90,,0,,0,west,979
2024/09/06,21:47,21.2,90,,0,,0,west,979
2024/09/06,22:02,21.3,90,,0,0,0,northwest,979
2024/09/06,22:07,21.3,90,,0,,0,southwest,979
2024/09/06,22:12,21.2,90,,0,,0,southwest,979
2024/09/06,22:17,21.3,90,,0,,0,southwest,979
2024/09/06,22:22,21.2,90,,0,,0,southwest,979
2024/09/06,22:27,21.2,90,,0,,0,south,979
2024/09/06,22:37,21,90,,0,,0,south,979
2024/09/06,22:47,21.1,90,,0,,0,south,979
2024/09/06,22:52,21.2,90,,0,,0,south,979
2024/09/06,22:57,21,90,,0,,0,south,979
2024/09/06,23:02,20.8,90,,0,0,0,south,979
2024/09/06,23:07,21,90,,0,,0,south,979
2024/09/06,23:12,20.9,90,,0,,0,south,979
2024/09/06,23:27,21,90,,0,,0,south,979
2024/09/06,23:32,21,90,,0,,0,south,979
2024/09/06,23:37,21.2,90,,0,,0,south,979
2024/09/06,23:42,21.2,90,,0,,0,south,979
2024/09/06,23:47,21.4,90,,0,,0,south,979
2024/09/06,23:52,21.2,90,,0,,0,south,979
2024/09/06,23:57,21.2,90,,0,,0,south,979
2024/09/07,00:02,21.2,90,,0,0,0,south,979
2024/09/07,00:07,21.4,90,,0,,0,south,979
2024/09/07,00:12,21.3,90,,0,,0,south,979
2024/09/07,00:17,21.2,90,,0,,0,south,979
2024/09/07,00:22,21.3,90,,0,,0,south,979
2024/09/07,00:27,21.4,90,,0,,0,south,979
2024/09/07,00:32,21.5,90,,0,,0,south,979
2024/09/07,00:37,21.4,90,,0,,0,south,979
2024/09/07,00:42,21.5,90,,0,,0,south,979
2024/09/07,00:47,21.4,90,,0,,0,south,979
2024/09/07,00:52,21.4,90,,0,,0,south,979
2024/09/07,00:57,21.5,90,,0,,0,south,979
2024/09/07,01:07,21.3,90,,0,0,0,south,979
2024/09/07,01:17,21.2,90,,0,,0,south,979
2024/09/07,01:27,21.3,90,,0,,0,south,979
2024/09/07,01:32,21.5,90,,0,,0,south,979
2024/09/07,01:37,21.6,90,,0,,0,south,979
2024/09/07,01:42,21.7,90,,0,,0,south,979
2024/09/07,01:47,21.8,90,,0,,0,south,979
2024/09/07,01:52,21.7,90,,0,,0,south,979
2024/09/07,01:57,21.7,90,,0,,0,south,979
2024/09/07,02:02,21.7,90,,0,0,0,south,979
2024/09/07,02:07,21.7,90,,0,,0,south,979
2024/09/07,02:12,21.8,90,,0,,0,south,979
2024/09/07,02:17,21.6,90,,0,,0,south,979
2024/09/07,02:22,21.6,90,,0,,0,south,979
2024/09/07,02:27,21.5,90,,0,,0,south,979
2024/09/07,02:42,21.7,90,,0,,0,south,979
2024/09/07,02:47,21.6,90,,0,,0,south,979
2024/09/07,02:52,21.6,90,,0,,0,southwest,979
2024/09/07,02:57,21.7,90,,0,,0,southwest,979
2024/09/07,03:02,21.8,90,,0,0,0,southwest,979
2024/09/07,03:07,21.6,90,,0,,0,southwest,979
2024/09/07,03:22,21.5,90,,0,,0,southwest,979
2024/09/07,03:27,21.5,90,,0,,0,southwest,979
2024/09/07,03:32,21.6,90,,0,,0,southwest,979
2024/09/07,03:37,21.6,90,,0,,0,southwest,979
2024/09/07,03:42,21.7,90,,0,,0,southwest,979
2024/09/07,03:47,21.6,90,,0,,0,southwest,979
2024/09/07,04:02,21.4,90,,0,0,0,southwest,979
2024/09/07,04:07,21.4,90,,0,,0,southwest,979
2024/09/07,04:12,21.3,90,,0,,0,southwest,979
2024/09/07,04:17,21.5,90,,0,,0,southwest,979
2024/09/07,04:22,21.4,90,,0,,0,southwest,979
2024/09/07,04:27,21.4,90,,0,,0,southwest,979
2024/09/07,04:32,21.6,90,,0,,0,southwest,979
2024/09/07,04:37,21.5,90,,0,,0,southwest,979
2024/09/07,04:42,21.5,90,0,0,,0,southwest,979
2024/09/07,05:02,21.3,90,0,0,0,0,southwest,980
2024/09/07,05:07,21.2,90,0,0,,0,southwest,979
2024/09/07,05:12,21.1,90,0,0,,0,southwest,979
2024/09/07,05:17,21.2,90,0,0,,0,southwest,979
2024/09/07,05:22,21.2,90,0,0,,0,southwest,980
2024/09/07,05:27,21.2,90,130,0,,0,southwest,980
2024/09/07,05:32,21.3,90,130,0,,0,southwest,980
2024/09/07,05:37,21.4,90,130,0,,0,southwest,980
2024/09/07,05:47,21.6,90,523,0,,0,southwest,980
2024/09/07,05:52,21.8,90,653,0,,0,southwest,980
2024/09/07,05:57,21.8,90,523,0,,0,southwest,980
2024/09/07,06:02,21.9,90,523,0,0,0,southwest,980
2024/09/07,06:07,21.9,90,261,0,,0,southwest,980
2024/09/07,06:12,21.6,90,261,0,,0,southwest,980
2024/09/07,06:17,21.8,90,261,0,,0,southwest,980
2024/09/07,06:22,21.9,90,653,0,,0,southwest,980
2024/09/07,06:27,22.1,90,784,0,,0,southwest,980
2024/09/07,06:47,22.6,90,1960,0,,0,southwest,980
2024/09/07,06:52,23.1,90,2090,0,,0,southwest,980
2024/09/07,06:57,23.5,90,2614,0,,0,southwest,980
2024/09/07,07:02,24.3,90,3136,0,0,0,southwest,980
2024/09/07,07:17,23.9,90,2352,0,,0,southwest,980
2024/09/07,07:22,24.1,90,2483,0,,0,southwest,980
2024/09/07,07:27,23.9,90,2875,0,,0,southwest,980
2024/09/07,07:32,24.1,90,3397,0,,0,southwest,980
2024/09/07,07:37,24.3,90,3790,0,,0,southwest,980
2024/09/07,07:57,25.1,90,3790,0,,0,southwest,980
2024/09/07,08:02,25.4,90,3659,0,0,0,southwest,980
2024/09/07,08:07,25.6,90,5096,0,,0,southwest,980
2024/09/07,08:12,25.8,90,15028,0,,0,southwest,980
2024/09/07,08:37,26.7,90,10846,0,,0,east,980
2024/09/07,08:42,26.7,90,10324,0,,0,east,980
2024/09/07,08:47,26.9,90,9539,0,,0,east,980
2024/09/07,08:52,27.2,90,10324,0,,0,southwest,980
2024/09/07,08:57,26.9,90,9017,0,,0,west,980
2024/09/07,09:02,26.8,90,9409,0,0,0,west,980
2024/09/07,09:07,27.1,90,9539,0,,0,southwest,980
2024/09/07,09:12,27.7,90,15289,0,,0,west,980
2024/09/07,09:27,27.4,90,11369,0,,0,west,980
2024/09/07,09:42,26.9,90,8755,0,,0,west,980
2024/09/07,09:47,26.9,90,15682,0,,0,west,980
2024/09/07,09:52,26.8,90,10324,0,,0,west,980
2024/09/07,10:32,30.3,81.8,88732,0,0,0,west,980
2024/09/07,10:37,31.5,83,89908,0,,0,west,980
2024/09/07,10:42,30.4,81.8,89646,0,,0,west,980
2024/09/07,10:47,29.4,83.6,19079,0,,0,west,980
2024/09/07,10:52,29,88.9,17511,0,,0,west,980
2024/09/07,11:27,31.7,75.8,19471,0,0,0,west,980
2024/09/07,11:32,31.9,72.9,20386,0,,0,west,980
2024/09/07,11:37,30.7,82.6,19210,0,,0,west,980
2024/09/07,11:52,32.3,77.6,30187,0,,0,southwest,979
2024/09/07,11:57,31.3,79.1,19863,0,,0,west,979
2024/09/07,12:02,31,80.5,18687,0,0,0,west,979
2024/09/07,12:07,30.9,80.2,16988,0,,0,west,979
2024/09/07,12:12,30.5,80.2,44039,0,,0,north,979
2024/09/07,12:17,30.8,79,71612,0,,0,northwest,979
2024/09/07,12:22,30.9,79,14897,0,,0,north,979
2024/09/07,12:42,31.3,76.9,75010,0,,0.1,northwest,979
2024/09/07,12:47,31.7,73.5,25221,0,,0,west,979
2024/09/07,12:52,31.1,73.4,22477,0,,0,west,979
2024/09/07,12:57,30.4,72.3,26266,0,,0,west,979
2024/09/07,13:02,30.4,75.3,16988,0,0,0,west,979
2024/09/07,13:12,31.4,72.8,38812,0,,0,north,979
2024/09/07,13:17,30.3,75.3,24176,0,,0,north,979
2024/09/07,13:22,30.7,74.7,29272,0,,0,northwest,979
2024/09/07,13:27,29.5,79.1,15812,0,,0,north,979
2024/09/07,13:32,29.6,79.6,17903,0,,0,northwest,979
2024/09/07,13:37,29.5,79.3,17642,0,,0,north,979
2024/09/07,13:42,29.6,81.5,16073,0,,0,west,979
2024/09/07,13:47,29.4,84.4,13982,0,,0,southwest,979
2024/09/07,13:52,29.7,79.4,15812,0,,0,southwest,979
2024/09/07,13:57,29.4,82.2,14375,0,,0,north,979
2024/09/07,14:02,29.1,83.5,10846,0,0,0,north,979
2024/09/07,14:07,29.2,84.6,7971,0,,0,northwest,979
2024/09/07,14:07,29.2,84.6,7971,0,,0,northwest,979
